card_id,bank_scope_id,content_type,level_band,profession,quality_band,overall_score,difficulty_0_100,show_stage,source_rel
card.vocab.doctor.tutkimustuloksen-ennustetta-rauhoittava-merkitys-prognosis-reassuring-significance-of-a-test-result.a99288,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-epaselvan-loydoksen-kasittely-handling-an-unclear-test-finding.b840ea,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-epavarma-toistettavuus-uncertain-repeatability-of-a-test-result.00e73b,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-epavarman-suunnan-seuranta-monitoring-the-uncertain-direction-of-a-test-result.c6f88e,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-epavarmuusviestinta-communicating-uncertainty-in-a-test-result.275557,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,83,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoidon-aloittamista-estava-arvo-test-result-preventing-safe-treatment-initiation.24fd42,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoidon-aloitusta-tukeva-arvo-test-result-supporting-treatment-initiation.ef8eb7,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoidon-keventamista-estava-arvo-test-result-preventing-treatment-reduction.4b4cfa,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoidon-kohdentamista-ohjaava-arvo-test-value-guiding-targeted-treatment.8d629a,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoidon-seurantaa-muuttava-vaikutus-effect-of-a-test-result-on-treatment-follow-up.030634,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,94,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoitoa-muuttamaton-poikkeavuus-abnormal-test-result-not-changing-treatment.97cf7f,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoitoa-rajaava-merkitys-test-result-that-limits-treatment-options.75ad75,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoitoa-turvallistava-vaikutus-test-result-making-treatment-safer.6cd715,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-hoitomyontyvyyteen-vaikuttava-merkitys-test-result-significance-for-treatment-adherence.d4ec24,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,94,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-jatko-ohjeita-muuttava-arvo-test-result-changing-follow-up-instructions.2ab5ee,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-jatkohoitoa-nopeuttava-vaikutus-test-result-accelerating-follow-up-care.b0a69f,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-jatkopaatosta-vahvistava-arvo-test-result-confirming-follow-up-decision.0651d3,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kliininen-jatkotulkinta-clinical-follow-up-interpretation-of-a-test-result.c9f3da,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,80,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kliininen-kayttokelpoisuus-clinical-usefulness-of-a-test-result.4ddacf,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kliininen-riippuvuus-taustasta-background-dependent-meaning-of-a-test-result.a8a303,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kliininen-suhteutus-potilaan-historiaan-clinical-relating-of-a-test-result-to-patient-history.d655f9,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,81,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kliininen-vahamerkityksisyys-clinical-insignificance-of-a-test-result.0fc3be,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kliininen-varmistus-clinical-confirmation-of-a-test-result.7b164f,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-kontekstisidonnainen-tulkinta-context-dependent-interpretation-of-a-test-result.9291a7,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-merkityksen-porrastus-grading-the-significance-of-a-test-result.69759d,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-odotettu-rauhoittavuus-expected-reassurance-of-a-test-result.79a70a,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-ohjaama-riskikeskustelu-risk-discussion-guided-by-a-test-result.179dce,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,80,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-potilaskohtainen-huojentavuus-patient-specific-reassurance-from-a-test-result.50293d,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-potilaskohtainen-kiireellisyysarvo-patient-specific-urgency-value-of-a-test-result.fe885f,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,81,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-potilaskohtainen-toimintaraja-patient-specific-action-threshold-of-a-test-result.35e6d5,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,80,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-potilaslahtoinen-jatkokysymys-patient-centered-follow-up-question-after-a-test-result.fa00f0,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-potilaslahtoinen-selitys-patient-centered-explanation-of-a-test-result.ba27a5,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-potilasturvallinen-tulkintaraja-patient-safe-interpretation-limit-of-a-test-result.931b73,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-riskiluokitusta-muuttava-vaikutus-effect-of-a-test-result-on-risk-classification.97b8ee,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-selittamisen-tarkkuus-precision-in-explaining-a-test-result.f0cf40,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-seurannallinen-epajatkuvuus-follow-up-discontinuity-of-a-test-result.65ca9f,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-seurannallinen-raja-arvo-follow-up-threshold-value-of-a-test-result.244532,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-seurantaa-lopettava-arvo-test-result-value-ending-follow-up.77820d,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-suhteuttaminen-hoitotavoitteeseen-relating-a-test-result-to-the-treatment-goal.54fc73,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-suhteuttaminen-viitearvoihin-interpreting-a-test-result-in-relation-to-reference-values-and-the-patient-s-situation.bb226c,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,80,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-todennakoisyytta-muuttava-vaikutus-probability-changing-effect-of-a-test-result.836e69,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-toiminnallinen-merkitys-functional-significance-of-a-test-result.6067c5,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-toimintaa-muuttava-merkitys-action-changing-significance-of-a-test-result.fd1969,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,92,8,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-toimintakykya-suojaava-tulkinta-function-protecting-interpretation-of-a-test-result.edb231,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-toimintakykyarvo-functional-capacity-value-of-a-test-result.522197,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,80,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-toimintarajoitetta-selittava-arvo-value-of-a-test-result-in-explaining-functional-limitation.f42ac6,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,84,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-vaaran-rauhoittavuuden-riski-risk-of-false-reassurance-from-a-test-result.e2170c,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-vaarintulkinnan-ehkaisy-preventing-misinterpretation-of-a-test-result.808d1e,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,80,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-varmistava-toistomittaus-repeat-measurement-confirming-a-test-result.733044,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimustuloksen-viiveellinen-merkitys-delayed-significance-of-a-test-result.3a8751,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,90,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimusvastauksen-kliininen-tulkintavastuu-clinical-responsibility-for-interpreting-a-test-response.5cd63e,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,82,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tutkimusviiveen-vaikutus-impact-of-diagnostic-delay.54981b,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,89,7,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tykytys-levossa-palpitations-at-rest.0989fc,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,45,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tykytys-rasituksessa-palpitations-with-exertion.1087e0,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,49,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyoaltistuksen-kesto-duration-of-workplace-exposure.598318,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,51,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyoasennon-haitta-harm-caused-by-work-posture.a6c965,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,47,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyoasento-working-posture.a5ce5a,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,19,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyodiagnoosi-working-diagnosis.847afb,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,84,76,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tyohon-liittyva-paheneminen-work-related-worsening-of-a-symptom.f25700,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,58,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyohon-paluu-infektion-jalkeen-return-to-work-after-infection.fc7a57,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyohon-paluu-return-to-work.184393,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyohonpaluu-return-to-work-after-illness-or-injury.1b6e54,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyohonpaluusuunnitelma-return-to-work-plan.c89887,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,59,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyokokeilu-work-trial-to-assess-work-ability.fb7d32,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,47,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyokuormituksen-vahentaminen-reducing-workload-for-health-reasons.cb442f,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,62,5,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyokuormitus-workload.3bcb6c,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,32,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyokyky-ability-to-work.2bc074,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyokykyarvio-a-medical-assessment-of-the-patient-s-ability-to-work-in-relation-to-illness-symptoms-and-job-demands.8cb454,professional.doctor.vocabulary,vocabulary_card,C1_C2,doctor,good,82,76,6,professional/doctor/vocabulary/c1_c2.json
card.vocab.doctor.tyokyvyn-osittainen-rajoite-partial-limitation-of-work-ability.fe5713,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,47,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyokyvyn-palautuminen-recovery-of-work-ability.ad329b,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,59,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyokyvyn-seuranta-monitoring-work-ability.22f842,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,45,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyokyvyttomyysarvio-assessment-of-work-incapacity.0330a5,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,56,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyomatka-commute.f13c80,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyomatkan-kuormitus-burden-from-commuting.b32ac1,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,56,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyon-kuormitustekija-work-related-load-factor-affecting-health.34d4ca,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,52,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyon-tauottamisen-ohje-instruction-for-taking-work-breaks.6f68e3,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,49,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyon-tauotus-taking-breaks-at-work.8ea7ad,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,28,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyoolosuhde-working-condition-that-may-affect-health.88cfbc,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyopaikkaselvitys-workplace-assessment.e9efde,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,64,5,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyoperainen-oire-work-related-symptom.511751,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,21,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyoperaisen-sairauden-epaily-suspected-occupational-disease.f9c161,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyorajoite-work-restriction.630776,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,47,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyosta-poissaolon-tarve-need-for-absence-from-work.30805e,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,47,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyostressin-arvio-assessment-of-work-stress.e0e167,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyotapaturma-occupational-accident.387273,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,49,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyotehtavan-muokkaus-adjustment-of-work-task.d503c6,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,58,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyoterveys-occupational-health-care.f18a96,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,30,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyoterveyslaakari-occupational-health-doctor.2d1478,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,84,27,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyoterveyslausunto-occupational-health-statement-about-work-ability-or-working-conditions.257c98,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,55,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyoterveysneuvonta-occupational-health-advice.4b327a,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,28,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyoterveysneuvottelu-occupational-health-meeting.40b53d,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,57,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyotieto-work-information.a64bda,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyotodistuksen-terveystieto-health-information-for-work-certificate.7e6ff6,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,51,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyouupumuksen-arvio-assessment-of-work-related-burnout.03ef74,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,50,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.tyynyasento-pillow-supported-position.770452,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,21,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.tyypillinen-oirekuva-typical-symptom-pattern.a22120,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.uimisen-rajoitus-restriction-on-swimming.939319,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,55,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ulkona-liikkuminen-moving-outdoors.567385,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,31,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.uloshengitys-exhalation.b5e26c,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,32,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulostamistarve-need-to-pass-stool.3fa7a7,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,24,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulostamistiheys-bowel-movement-frequency.04146f,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,35,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulostamisvaikeus-difficulty-passing-stool.8d9113,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,36,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.uloste-stool.2e6a61,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulosteen-karkailu-fecal-incontinence.ca7fbc,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,45,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ulosteen-koostumus-stool-consistency.9287fa,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,29,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulosteen-kovuus-hardness-of-stool.af40c5,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,28,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulosteen-loysyys-looseness-of-stool.dfd69b,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,28,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulosteen-maara-amount-of-stool.d4d7c8,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulosteen-muutos-change-in-stool.c02ef1,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,45,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ulosteen-pidatyskyky-bowel-continence.67349e,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ulosteen-vari-stool-color.ab4c27,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulosteen-verisyys-blood-in-stool.2f6839,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,55,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ulosteenaytteen-palautus-returning-stool-sample.90253d,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,80,35,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ulostenayte-stool-sample.f1db49,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,84,48,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ulostenayteohje-stool-sample-instruction.204f5c,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,84,25,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ultraaani-an-examination-where-an-image-is-made-using-sound-waves.41e03c,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,19,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ultraaaniaika-ultrasound-appointment.5747e3,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,23,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ultraaanilahete-ultrasound-referral.c1a630,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,84,25,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.ummetuksen-itsehoito-self-care-for-constipation.0af58d,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,47,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ummetus-constipation.c67c11,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,55,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ummetuslaake-medicine-for-constipation.33718e,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,84,49,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.ummetusohje-constipation-instruction.cdf07d,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,21,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.unen-laatu-sleep-quality.d73dee,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.unenaikainen-happiarvo-oxygen-level-during-sleep.c7ddaf,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,80,22,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.unettomuuden-arvio-assessment-of-insomnia.abf10a,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,49,3,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.unettomuus-insomnia.eb9b07,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,30,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.unettomuuskysely-insomnia-questionnaire.764f01,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,53,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.uni-sleep.976dcf,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,18,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.uniapneaepaily-suspected-sleep-apnea.5ae210,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,51,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.unihygienia-sleep-hygiene.96381e,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,21,2,professional/doctor/vocabulary/a1_a2.json
card.vocab.doctor.unihygieniaohje-sleep-hygiene-instruction.9b6e9c,professional.doctor.vocabulary,vocabulary_card,B1_B2,doctor,good,82,52,4,professional/doctor/vocabulary/b1_b2.json
card.vocab.doctor.unilaakkeen-kaytto-use-of-sleep-medicine.14c62c,professional.doctor.vocabulary,vocabulary_card,A1_A2,doctor,good,82,21,2,professional/doctor/vocabulary/a1_a2.json
