content_type,profession,front,accepted_answers,count,source_paths,sample_ids
sentence_card,practical_nurse,complete the missing part of the sentence.,sylvi-tädin keittiössä lapset tekevät ruokaa ja ratkovat samalla resepteihin ja ruoanlaittoon liittyviä matemaattisia tehtäviä. | tehtäviä | tehtäviä,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.sylvi.tadin.keittiossa.lapset.tekevat.ruokaa.ja.ratkovat.samalla.0732 || card.sentence.practical_nurse.sylvi.tadin.keittiossa.lapset.tekevat.ruokaa.ja.ratkovat.samalla.1257 || card.sentence.practical_nurse.sylvi.tadin.keittiossa.lapset.tekevat.ruokaa.ja.ratkovat.samalla.3489 || card.sentence.practical_nurse.sylvi.tadin.keittiossa.lapset.tekevat.ruokaa.ja.ratkovat.samalla.3494 || card.sentence.practical_nurse.sylvi.tadin.keittiossa.lapset.tekevat.ruokaa.ja.ratkovat.samalla.8723
sentence_card,practical_nurse,complete the missing part of the sentence.,"toisaalta jääkaappien yleistyminen on vähentänyt mahasyövän esiintyvyyttä, koska ruokaa ei tarvitse enää säilöä suolaamalla ja savustamalla | savustamalla | savustamalla",5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.toisaalta.jaakaappien.yleistyminen.on.vahentanyt.mahasyovan.esii.1562 || card.sentence.practical_nurse.toisaalta.jaakaappien.yleistyminen.on.vahentanyt.mahasyovan.esii.6466 || card.sentence.practical_nurse.toisaalta.jaakaappien.yleistyminen.on.vahentanyt.mahasyovan.esii.6471 || card.sentence.practical_nurse.toisaalta.jaakaappien.yleistyminen.on.vahentanyt.mahasyovan.esii.6479 || card.sentence.practical_nurse.toisaalta.jaakaappien.yleistyminen.on.vahentanyt.mahasyovan.esii.6484
sentence_card,practical_nurse,complete the missing part of the sentence.,toisekseen: paikallista sopimista työpaikoilla pitäisi myös voida vauhdittaa esimerkiksi lakkoilemalla. | lakkoilemalla | lakkoilemalla,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.toisekseen.paikallista.sopimista.tyopaikoilla.pitaisi.myos.voida.0624 || card.sentence.practical_nurse.toisekseen.paikallista.sopimista.tyopaikoilla.pitaisi.myos.voida.2225 || card.sentence.practical_nurse.toisekseen.paikallista.sopimista.tyopaikoilla.pitaisi.myos.voida.2230 || card.sentence.practical_nurse.toisekseen.paikallista.sopimista.tyopaikoilla.pitaisi.myos.voida.2235 || card.sentence.practical_nurse.toisekseen.paikallista.sopimista.tyopaikoilla.pitaisi.myos.voida.2240
sentence_card,practical_nurse,complete the missing part of the sentence.,"toisille voi sopia kylmä kalkkuna -metodi, jolloin lopettaa kerralla kokonaan | kokonaan | kokonaan",5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.toisille.voi.sopia.kylma.kalkkuna.metodi.jolloin.lopettaa.kerral.0776 || card.sentence.practical_nurse.toisille.voi.sopia.kylma.kalkkuna.metodi.jolloin.lopettaa.kerral.5514 || card.sentence.practical_nurse.toisille.voi.sopia.kylma.kalkkuna.metodi.jolloin.lopettaa.kerral.5519 || card.sentence.practical_nurse.toisille.voi.sopia.kylma.kalkkuna.metodi.jolloin.lopettaa.kerral.5524 || card.sentence.practical_nurse.toisille.voi.sopia.kylma.kalkkuna.metodi.jolloin.lopettaa.kerral.5529
sentence_card,practical_nurse,complete the missing part of the sentence.,tutkimuksen mukaan painon palautuminen oli nopeampaa lihavuuslääkkeiden lopettamisen jälkeen kuin elintapaohjelman lopettamisen jälkeen. | jälkeen | jälkeen,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.tutkimuksen.mukaan.painon.palautuminen.oli.nopeampaa.lihavuuslaa.1047 || card.sentence.practical_nurse.tutkimuksen.mukaan.painon.palautuminen.oli.nopeampaa.lihavuuslaa.7640 || card.sentence.practical_nurse.tutkimuksen.mukaan.painon.palautuminen.oli.nopeampaa.lihavuuslaa.7645 || card.sentence.practical_nurse.tutkimuksen.mukaan.painon.palautuminen.oli.nopeampaa.lihavuuslaa.7650 || card.sentence.practical_nurse.tutkimuksen.mukaan.painon.palautuminen.oli.nopeampaa.lihavuuslaa.9489
sentence_card,practical_nurse,complete the missing part of the sentence.,"usein periytyminen ei kuitenkaan ole yksiselitteistä, eivätkä kaikki sairastu.lähde? | kaikki | kaikki",5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.usein.periytyminen.ei.kuitenkaan.ole.yksiselitteista.eivatka.kai.0270 || card.sentence.practical_nurse.usein.periytyminen.ei.kuitenkaan.ole.yksiselitteista.eivatka.kai.3454 || card.sentence.practical_nurse.usein.periytyminen.ei.kuitenkaan.ole.yksiselitteista.eivatka.kai.6793 || card.sentence.practical_nurse.usein.periytyminen.ei.kuitenkaan.ole.yksiselitteista.eivatka.kai.6798 || card.sentence.practical_nurse.usein.periytyminen.ei.kuitenkaan.ole.yksiselitteista.eivatka.kai.8174
sentence_card,practical_nurse,complete the missing part of the sentence.,vähentämällä suolaa ja syömällä lisäksi runsaasti hedelmiä ja vihanneksia voi alentaa verenpainetta yhteensä noin viisi yksikköä | yksikköä | yksikköä,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.vahentamalla.suolaa.ja.syomalla.lisaksi.runsaasti.hedelmia.ja.vi.0756 || card.sentence.practical_nurse.vahentamalla.suolaa.ja.syomalla.lisaksi.runsaasti.hedelmia.ja.vi.0854 || card.sentence.practical_nurse.vahentamalla.suolaa.ja.syomalla.lisaksi.runsaasti.hedelmia.ja.vi.1219 || card.sentence.practical_nurse.vahentamalla.suolaa.ja.syomalla.lisaksi.runsaasti.hedelmia.ja.vi.4715 || card.sentence.practical_nurse.vahentamalla.suolaa.ja.syomalla.lisaksi.runsaasti.hedelmia.ja.vi.6342
sentence_card,practical_nurse,complete the missing part of the sentence.,"vaikka lääketieteellä on pitkät perinteet, se saavutti vasta 1800-luvun loppupuolella erityisaseman ihmisen sairauksien hoidossa | hoidossa | hoidossa",5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.vaikka.laaketieteella.on.pitkat.perinteet.se.saavutti.vasta.1800.0433 || card.sentence.practical_nurse.vaikka.laaketieteella.on.pitkat.perinteet.se.saavutti.vasta.1800.1439 || card.sentence.practical_nurse.vaikka.laaketieteella.on.pitkat.perinteet.se.saavutti.vasta.1800.3638 || card.sentence.practical_nurse.vaikka.laaketieteella.on.pitkat.perinteet.se.saavutti.vasta.1800.4558 || card.sentence.practical_nurse.vaikka.laaketieteella.on.pitkat.perinteet.se.saavutti.vasta.1800.8791
sentence_card,practical_nurse,complete the missing part of the sentence.,voimavara-kurssia vetävä pihlajamaa-lönnbäck kannustaa ikäihmisiä makuulle lattialle | lattialle | lattialle,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.voimavara.kurssia.vetava.pihlajamaa.lonnback.kannustaa.ikaihmisi.0737 || card.sentence.practical_nurse.voimavara.kurssia.vetava.pihlajamaa.lonnback.kannustaa.ikaihmisi.1581 || card.sentence.practical_nurse.voimavara.kurssia.vetava.pihlajamaa.lonnback.kannustaa.ikaihmisi.4458 || card.sentence.practical_nurse.voimavara.kurssia.vetava.pihlajamaa.lonnback.kannustaa.ikaihmisi.6655 || card.sentence.practical_nurse.voimavara.kurssia.vetava.pihlajamaa.lonnback.kannustaa.ikaihmisi.6660
sentence_card,practical_nurse,complete the missing part of the sentence.,"ydinkysymys ei ole vain se, miten saamme ihmiset liikkumaan, vaan miten teemme sen viisaasti ja vaikuttavasti, anna-maiju leinonen tiivistää. | tiivistää | tiivistää",5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.ydinkysymys.ei.ole.vain.se.miten.saamme.ihmiset.liikkumaan.vaan..0870 || card.sentence.practical_nurse.ydinkysymys.ei.ole.vain.se.miten.saamme.ihmiset.liikkumaan.vaan..2263 || card.sentence.practical_nurse.ydinkysymys.ei.ole.vain.se.miten.saamme.ihmiset.liikkumaan.vaan..5808 || card.sentence.practical_nurse.ydinkysymys.ei.ole.vain.se.miten.saamme.ihmiset.liikkumaan.vaan..5813 || card.sentence.practical_nurse.ydinkysymys.ei.ole.vain.se.miten.saamme.ihmiset.liikkumaan.vaan..5818
sentence_card,practical_nurse,complete the missing part of the sentence.,ylen haastattelemat henkilöt kertovat pidempiaikaisesta luottamuksen murenemisesta terveysalan ammatinharjoittajien ja isojen lääkäriasemien välillä | välillä | välillä,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.ylen.haastattelemat.henkilot.kertovat.pidempiaikaisesta.luottamu.2485 || card.sentence.practical_nurse.ylen.haastattelemat.henkilot.kertovat.pidempiaikaisesta.luottamu.3008 || card.sentence.practical_nurse.ylen.haastattelemat.henkilot.kertovat.pidempiaikaisesta.luottamu.3019 || card.sentence.practical_nurse.ylen.haastattelemat.henkilot.kertovat.pidempiaikaisesta.luottamu.3024 || card.sentence.practical_nurse.ylen.haastattelemat.henkilot.kertovat.pidempiaikaisesta.luottamu.3029
sentence_card,practical_nurse,complete the missing part of the sentence.,ylen tietojen mukaan osa yksityisistä lääkäriasemista pitää itsellään leijonanosan kokeiluun kuuluvan vastaanoton palkkiosta | palkkiosta | palkkiosta,5,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/practical_nurse/phrases/b1_b2.json,card.sentence.practical_nurse.ylen.tietojen.mukaan.osa.yksityisista.laakariasemista.pitaa.itse.0390 || card.sentence.practical_nurse.ylen.tietojen.mukaan.osa.yksityisista.laakariasemista.pitaa.itse.4137 || card.sentence.practical_nurse.ylen.tietojen.mukaan.osa.yksityisista.laakariasemista.pitaa.itse.5067 || card.sentence.practical_nurse.ylen.tietojen.mukaan.osa.yksityisista.laakariasemista.pitaa.itse.6550 || card.sentence.practical_nurse.ylen.tietojen.mukaan.osa.yksityisista.laakariasemista.pitaa.itse.9627
vocabulary_card,doctor,aivot,brain,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/kielitaika_normalized_cards.json || /home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/words/a1_a2.json || /home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/words/b1_b2.json,card.vocab.doctor.aivot.0125 || card.vocab.doctor.aivot.0236 || card.vocab.doctor.aivot.0125 || card.vocab.doctor.aivot.0236
sentence_card,doctor,complete the missing part of the sentence.,"ammatinharjoittajalääkärit ovat yrittäjiä, jotka vuokraavat lääkäriasemilta vastaanottotiloja ja vastaanottoon tarvittavaa tekniikkaa | tekniikkaa | tekniikkaa",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.ammatinharjoittajalaakarit.ovat.yrittajia.jotka.vuokraavat.laaka.0515 || card.sentence.doctor.ammatinharjoittajalaakarit.ovat.yrittajia.jotka.vuokraavat.laaka.4860 || card.sentence.doctor.ammatinharjoittajalaakarit.ovat.yrittajia.jotka.vuokraavat.laaka.4865 || card.sentence.doctor.ammatinharjoittajalaakarit.ovat.yrittajia.jotka.vuokraavat.laaka.6036
sentence_card,doctor,complete the missing part of the sentence.,"arviolta 5-8 prosenttia maapallon väestöstä sairastaa jotain yhden geenimuunnoksen aiheuttamaa sairautta, jollaisia tunnetaan 2020-luvulla jo yli 7 000 | tunnetaan | tunnetaan",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.arviolta.5.8.prosenttia.maapallon.vaestosta.sairastaa.jotain.yhd.10577 || card.sentence.doctor.arviolta.5.8.prosenttia.maapallon.vaestosta.sairastaa.jotain.yhd.1248 || card.sentence.doctor.arviolta.5.8.prosenttia.maapallon.vaestosta.sairastaa.jotain.yhd.7677 || card.sentence.doctor.arviolta.5.8.prosenttia.maapallon.vaestosta.sairastaa.jotain.yhd.7682
sentence_card,doctor,complete the missing part of the sentence.,"diabetes mellituksesta käytetään usein lyhyttä muotoa diabetes, kuten myös tässä artikkelissa, vaikka pelkkä ”diabetes” voi viitata myös diabetes insipidukseen.[2] diabetes mellitus -sairauksia on aikaisemmin myös kutsuttu nimellä sokeritauti[3]. | nimellä | nimellä",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.diabetes.mellituksesta.kaytetaan.usein.lyhytta.muotoa.diabetes.k.1118 || card.sentence.doctor.diabetes.mellituksesta.kaytetaan.usein.lyhytta.muotoa.diabetes.k.1491 || card.sentence.doctor.diabetes.mellituksesta.kaytetaan.usein.lyhytta.muotoa.diabetes.k.7051 || card.sentence.doctor.diabetes.mellituksesta.kaytetaan.usein.lyhytta.muotoa.diabetes.k.7056
sentence_card,doctor,complete the missing part of the sentence.,"diabetesdiagnoosin varmentaminen ja niiden eri muotojen erottaminen toisistaan vaatii lisäksi oireiden tulkitsemista, potilaan sukulaisten sairauksien selvittämistä tai mahdollisesti geenitestejä.[2] | mahdollisesti | mahdollisesti",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.diabetesdiagnoosin.varmentaminen.ja.niiden.eri.muotojen.erottami.0746 || card.sentence.doctor.diabetesdiagnoosin.varmentaminen.ja.niiden.eri.muotojen.erottami.5240 || card.sentence.doctor.diabetesdiagnoosin.varmentaminen.ja.niiden.eri.muotojen.erottami.5245 || card.sentence.doctor.diabetesdiagnoosin.varmentaminen.ja.niiden.eri.muotojen.erottami.5256
sentence_card,doctor,complete the missing part of the sentence.,"diagnoosi merkitään potilasta koskeviin asiakirjoihin who:n icd-10-tautiluokituksen mukaan, josta stakes on laatinut suomalaisen version. | version | version",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.diagnoosi.merkitaan.potilasta.koskeviin.asiakirjoihin.who.n.icd..10544 || card.sentence.doctor.diagnoosi.merkitaan.potilasta.koskeviin.asiakirjoihin.who.n.icd..10714 || card.sentence.doctor.diagnoosi.merkitaan.potilasta.koskeviin.asiakirjoihin.who.n.icd..3246 || card.sentence.doctor.diagnoosi.merkitaan.potilasta.koskeviin.asiakirjoihin.who.n.icd..3254
sentence_card,doctor,complete the missing part of the sentence.,"ei siis ole ihme, että nettiklinikoiden määrä kasvaa nopeasti | nopeasti | nopeasti",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.ei.siis.ole.ihme.etta.nettiklinikoiden.maara.kasvaa.nopeasti.1179 || card.sentence.doctor.ei.siis.ole.ihme.etta.nettiklinikoiden.maara.kasvaa.nopeasti.5149 || card.sentence.doctor.ei.siis.ole.ihme.etta.nettiklinikoiden.maara.kasvaa.nopeasti.6078 || card.sentence.doctor.ei.siis.ole.ihme.etta.nettiklinikoiden.maara.kasvaa.nopeasti.6083
sentence_card,doctor,complete the missing part of the sentence.,"elektiivisten leikausten vastakohta on päivystyskirurgia, jossa leikkauksen viivästyminen voi olla potilaalle hengenvaarallista.[6] | potilaalle | potilaalle",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.elektiivisten.leikausten.vastakohta.on.paivystyskirurgia.jossa.l.8435 || card.sentence.doctor.elektiivisten.leikausten.vastakohta.on.paivystyskirurgia.jossa.l.8440 || card.sentence.doctor.elektiivisten.leikausten.vastakohta.on.paivystyskirurgia.jossa.l.8445 || card.sentence.doctor.elektiivisten.leikausten.vastakohta.on.paivystyskirurgia.jossa.l.8450
sentence_card,doctor,complete the missing part of the sentence.,"eräs ylen haastattelema yksityisellä sektorilla työskentelevä ammatinharjoittajalääkäri pitää huonoa palkkiota syynä sille, että valinnanvapauskokeilun aikoja on huonosti saatavilla | saatavilla | saatavilla",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.eras.ylen.haastattelema.yksityisella.sektorilla.tyoskenteleva.am.1969 || card.sentence.doctor.eras.ylen.haastattelema.yksityisella.sektorilla.tyoskenteleva.am.5965 || card.sentence.doctor.eras.ylen.haastattelema.yksityisella.sektorilla.tyoskenteleva.am.5970 || card.sentence.doctor.eras.ylen.haastattelema.yksityisella.sektorilla.tyoskenteleva.am.5975
sentence_card,doctor,complete the missing part of the sentence.,"erityisesti elektiivisessä kirurgiassa on tärkeää, että lääkäri kertoo potilalle toimenpiteeseen liittyvistä riskeistä | riskeistä | riskeistä",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.erityisesti.elektiivisessa.kirurgiassa.on.tarkeaa.etta.laakari.k.1677 || card.sentence.doctor.erityisesti.elektiivisessa.kirurgiassa.on.tarkeaa.etta.laakari.k.3806 || card.sentence.doctor.erityisesti.elektiivisessa.kirurgiassa.on.tarkeaa.etta.laakari.k.3811 || card.sentence.doctor.erityisesti.elektiivisessa.kirurgiassa.on.tarkeaa.etta.laakari.k.3816
sentence_card,doctor,complete the missing part of the sentence.,"esimerkki terveystalosta: jos vastaanoton hinta on alle lääkäriaseman määrittelemän vähimmäishinnan, ammatinharjoittajalääkäri saa palkkioksi vähimmäishinnan eli lääkäriasema kompensoi halvimpien sopimusten hintoja lääkäreille | lääkäreille | lääkäreille",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.esimerkki.terveystalosta.jos.vastaanoton.hinta.on.alle.laakarias.2785 || card.sentence.doctor.esimerkki.terveystalosta.jos.vastaanoton.hinta.on.alle.laakarias.7360 || card.sentence.doctor.esimerkki.terveystalosta.jos.vastaanoton.hinta.on.alle.laakarias.7591 || card.sentence.doctor.esimerkki.terveystalosta.jos.vastaanoton.hinta.on.alle.laakarias.7599
sentence_card,doctor,complete the missing part of the sentence.,eu:n ammattipätevyysdirektiivi asettaa ehtoja lääkärikoulutuksen laajuudelle ja sisällölle | sisällölle | sisällölle,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.eu.n.ammattipatevyysdirektiivi.asettaa.ehtoja.laakarikoulutuksen.4277 || card.sentence.doctor.eu.n.ammattipatevyysdirektiivi.asettaa.ehtoja.laakarikoulutuksen.4282 || card.sentence.doctor.eu.n.ammattipatevyysdirektiivi.asettaa.ehtoja.laakarikoulutuksen.4293 || card.sentence.doctor.eu.n.ammattipatevyysdirektiivi.asettaa.ehtoja.laakarikoulutuksen.7755
sentence_card,doctor,complete the missing part of the sentence.,"hämeenlinnan terveysvalvonnan terveystarkastaja sanna tuomi kertoo sähköpostitse, että raa’assa lihassa voi esiintyä ruokamyrkytyksiä aiheuttavaa salmonellaa ja kampylobakteereita. | kampylobakteereita | kampylobakteereita",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.hameenlinnan.terveysvalvonnan.terveystarkastaja.sanna.tuomi.kert.4072 || card.sentence.doctor.hameenlinnan.terveysvalvonnan.terveystarkastaja.sanna.tuomi.kert.4077 || card.sentence.doctor.hameenlinnan.terveysvalvonnan.terveystarkastaja.sanna.tuomi.kert.4103 || card.sentence.doctor.hameenlinnan.terveysvalvonnan.terveystarkastaja.sanna.tuomi.kert.4108
sentence_card,doctor,complete the missing part of the sentence.,hän kuvailee taudin alkaneen kahvinjuonnista ja ”tavaraa tuli molemmista päistä”. | molemmista | molemmista,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.han.kuvailee.taudin.alkaneen.kahvinjuonnista.ja.tavaraa.tuli.mol.8169 || card.sentence.doctor.han.kuvailee.taudin.alkaneen.kahvinjuonnista.ja.tavaraa.tuli.mol.8174 || card.sentence.doctor.han.kuvailee.taudin.alkaneen.kahvinjuonnista.ja.tavaraa.tuli.mol.8179 || card.sentence.doctor.han.kuvailee.taudin.alkaneen.kahvinjuonnista.ja.tavaraa.tuli.mol.8184
sentence_card,doctor,complete the missing part of the sentence.,"hoidon riskejä ovat myös hoitovirheet, esimerkiksi leikkausvälineiden jääminen potilaan sisään | sisään | sisään",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.hoidon.riskeja.ovat.myos.hoitovirheet.esimerkiksi.leikkausvaline.0252 || card.sentence.doctor.hoidon.riskeja.ovat.myos.hoitovirheet.esimerkiksi.leikkausvaline.3508 || card.sentence.doctor.hoidon.riskeja.ovat.myos.hoitovirheet.esimerkiksi.leikkausvaline.3513 || card.sentence.doctor.hoidon.riskeja.ovat.myos.hoitovirheet.esimerkiksi.leikkausvaline.3518
sentence_card,doctor,complete the missing part of the sentence.,immuunivasteen muuntajien teho säilyy osalla potilaista kuukausia ja jopa vuosia | vuosia | vuosia,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.immuunivasteen.muuntajien.teho.sailyy.osalla.potilaista.kuukausi.1210 || card.sentence.doctor.immuunivasteen.muuntajien.teho.sailyy.osalla.potilaista.kuukausi.2333 || card.sentence.doctor.immuunivasteen.muuntajien.teho.sailyy.osalla.potilaista.kuukausi.2341 || card.sentence.doctor.immuunivasteen.muuntajien.teho.sailyy.osalla.potilaista.kuukausi.9896
sentence_card,doctor,complete the missing part of the sentence.,"jos potilas ei voi syödä, hänen on hyvä saada hieman suolaa nesteen mukana. | mukana | mukana",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.jos.potilas.ei.voi.syoda.hanen.on.hyva.saada.hieman.suolaa.neste.0003 || card.sentence.doctor.jos.potilas.ei.voi.syoda.hanen.on.hyva.saada.hieman.suolaa.neste.0664 || card.sentence.doctor.jos.potilas.ei.voi.syoda.hanen.on.hyva.saada.hieman.suolaa.neste.8455 || card.sentence.doctor.jos.potilas.ei.voi.syoda.hanen.on.hyva.saada.hieman.suolaa.neste.8460
sentence_card,doctor,complete the missing part of the sentence.,"jos sairastaja on vaikka poromies, uskon hänen haluavan kuulla poroelämästä | poroelämästä | poroelämästä",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.jos.sairastaja.on.vaikka.poromies.uskon.hanen.haluavan.kuulla.po.6138 || card.sentence.doctor.jos.sairastaja.on.vaikka.poromies.uskon.hanen.haluavan.kuulla.po.6143 || card.sentence.doctor.jos.sairastaja.on.vaikka.poromies.uskon.hanen.haluavan.kuulla.po.6151 || card.sentence.doctor.jos.sairastaja.on.vaikka.poromies.uskon.hanen.haluavan.kuulla.po.6156
sentence_card,doctor,complete the missing part of the sentence.,"jos tätä tapahtuu häiritsevän paljon, kannattaa hakeutua lääkäriin.[8] | hakeutua | hakeutua",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.jos.tata.tapahtuu.hairitsevan.paljon.kannattaa.hakeutua.laakarii.4338 || card.sentence.doctor.jos.tata.tapahtuu.hairitsevan.paljon.kannattaa.hakeutua.laakarii.4343 || card.sentence.doctor.jos.tata.tapahtuu.hairitsevan.paljon.kannattaa.hakeutua.laakarii.4348 || card.sentence.doctor.jos.tata.tapahtuu.hairitsevan.paljon.kannattaa.hakeutua.laakarii.5797
sentence_card,doctor,complete the missing part of the sentence.,"keskeinen tavoite oli selvittää, liittyvätkö raskaudenaikaiset riskit masennuslääkkeisiin vai äidin masennukseen ja masennuksen vaikeusasteeseen. | vaikeusasteeseen | vaikeusasteeseen",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.keskeinen.tavoite.oli.selvittaa.liittyvatko.raskaudenaikaiset.ri.0864 || card.sentence.doctor.keskeinen.tavoite.oli.selvittaa.liittyvatko.raskaudenaikaiset.ri.1419 || card.sentence.doctor.keskeinen.tavoite.oli.selvittaa.liittyvatko.raskaudenaikaiset.ri.2795 || card.sentence.doctor.keskeinen.tavoite.oli.selvittaa.liittyvatko.raskaudenaikaiset.ri.3092
sentence_card,doctor,complete the missing part of the sentence.,kuumetta ja särkyä voi tarvittaessa lievittää tulehduskipulääkkeillä tai parasetamolilla | parasetamolilla | parasetamolilla,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.kuumetta.ja.sarkya.voi.tarvittaessa.lievittaa.tulehduskipulaakke.0081 || card.sentence.doctor.kuumetta.ja.sarkya.voi.tarvittaessa.lievittaa.tulehduskipulaakke.8054 || card.sentence.doctor.kuumetta.ja.sarkya.voi.tarvittaessa.lievittaa.tulehduskipulaakke.8059 || card.sentence.doctor.kuumetta.ja.sarkya.voi.tarvittaessa.lievittaa.tulehduskipulaakke.8064
sentence_card,doctor,complete the missing part of the sentence.,lääkärit pyrkivät rohdoin ja ruokavaliolla palauttamaan näiden tasapainon | tasapainon | tasapainon,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.laakarit.pyrkivat.rohdoin.ja.ruokavaliolla.palauttamaan.naiden.t.11497 || card.sentence.doctor.laakarit.pyrkivat.rohdoin.ja.ruokavaliolla.palauttamaan.naiden.t.2579 || card.sentence.doctor.laakarit.pyrkivat.rohdoin.ja.ruokavaliolla.palauttamaan.naiden.t.2590 || card.sentence.doctor.laakarit.pyrkivat.rohdoin.ja.ruokavaliolla.palauttamaan.naiden.t.4309
sentence_card,doctor,complete the missing part of the sentence.,lääketiede tarkoittaa suppeassa merkityksessä terveyden ylläpitämiseen ja palauttamiseen sekä sairauksien ehkäisemiseen ja hoitoon kohdistuvaa tiedettä | tiedettä | tiedettä,4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.laaketiede.tarkoittaa.suppeassa.merkityksessa.terveyden.yllapita.7690 || card.sentence.doctor.laaketiede.tarkoittaa.suppeassa.merkityksessa.terveyden.yllapita.8394 || card.sentence.doctor.laaketiede.tarkoittaa.suppeassa.merkityksessa.terveyden.yllapita.8399 || card.sentence.doctor.laaketiede.tarkoittaa.suppeassa.merkityksessa.terveyden.yllapita.9503
sentence_card,doctor,complete the missing part of the sentence.,"lääketieteellinen diagnoosi on lääketieteelliseen tietoon perustuva käsitys terveysongelman, sairauden tai tautitilan syistä ja pohjana lääketieteeseen pohjaavalle hoidolle | hoidolle | hoidolle",4,/home/vitus/floently-finnish/apps/backend/materials/cards/published/professional/doctor/phrases/b1_b2.json,card.sentence.doctor.laaketieteellinen.diagnoosi.on.laaketieteelliseen.tietoon.perust.5649 || card.sentence.doctor.laaketieteellinen.diagnoosi.on.laaketieteelliseen.tietoon.perust.5654 || card.sentence.doctor.laaketieteellinen.diagnoosi.on.laaketieteelliseen.tietoon.perust.5659 || card.sentence.doctor.laaketieteellinen.diagnoosi.on.laaketieteelliseen.tietoon.perust.5664
