id,profession,front,reasons,source,source_path
doctor_2374,doctor,Diagnooseja tehdään lääkärin vastaanotolla terveyskeskuksissa ja _____,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2375,doctor,Diagnooseja tehdään lääkärin vastaanotolla terveyskeskuksissa ja _____,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2379,doctor,"Kysyimme _____lta, millaisia oireita heillä on ollut, jos he ovat sairastuneet norovirukseen tai influenssaan.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2380,doctor,"Kysyimme _____lta, millaisia oireita heillä on ollut, jos he ovat sairastuneet norovirukseen tai influenssaan.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2387,doctor,"Kysyimme lukijoilta, millaisia oireita heillä on ollut, jos he ovat sairastuneet norovirukseen tai _____.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2388,doctor,"Kysyimme lukijoilta, millaisia oireita heillä on ollut, jos he ovat sairastuneet norovirukseen tai _____.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2395,doctor,"Lääkäriliiton hallituksen _____ Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2396,doctor,"Lääkäriliiton hallituksen _____ Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2400,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä _____ oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2401,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä _____ oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2411,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan _____ sektorilta yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2412,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan _____ sektorilta yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2416,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta _____ yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2417,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta _____ yksityiselle lääkäriasemalle.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2421,doctor,"Kelan tilastot vahvistavat, että _____t lääkärit kirjoittavat yli 60 prosenttia uusien lihavuuslääkkeiden resepteistä",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2422,doctor,"Kelan tilastot vahvistavat, että _____t lääkärit kirjoittavat yli 60 prosenttia uusien lihavuuslääkkeiden resepteistä",digit_in_token|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2426,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle _____.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2427,doctor,"Lääkäriliiton hallituksen puheenjohtaja Niina Koivuviita sanoo, että yhtenä huolenaiheena oli, että kokeilu houkuttelisi yhä useamman lääkärin vaihtamaan julkiselta sektorilta yksityiselle _____.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2437,doctor,Lihavuudenhoitolääke Ozempic vaikuttaa aivojen kylläisyyskeskukseen ja vähentää _____a,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2438,doctor,Lihavuudenhoitolääke Ozempic vaikuttaa aivojen kylläisyyskeskukseen ja vähentää _____a,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2442,doctor,"Hän kuvailee tautia ”ihan _____ksi” ja arvioi, ettei koskaan aiemmin ole sairastanut yhtä pahaa oksennustautia ja ripulia.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2443,doctor,"Hän kuvailee tautia ”ihan _____ksi” ja arvioi, ettei koskaan aiemmin ole sairastanut yhtä pahaa oksennustautia ja ripulia.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2447,doctor,"Hän kuvailee tautia ”ihan kamalaksi” ja arvioi, ettei koskaan aiemmin ole sairastanut yhtä pahaa _____a ja ripulia.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2448,doctor,"Hän kuvailee tautia ”ihan kamalaksi” ja arvioi, ettei koskaan aiemmin ole sairastanut yhtä pahaa _____a ja ripulia.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2452,doctor,Ennen hoitoa täytyy _____ tarkasti syöpätyyppi ja syövän levinneisyys,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2453,doctor,Ennen hoitoa täytyy _____ tarkasti syöpätyyppi ja syövän levinneisyys,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2457,doctor,Ennen hoitoa täytyy määrittää tarkasti _____ ja syövän levinneisyys,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2458,doctor,Ennen hoitoa täytyy määrittää tarkasti _____ ja syövän levinneisyys,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2462,doctor,Suurin _____ kontaminoitumisriski liittyy haavan sulkemisvaiheeseen leikkauksen lopussa[21].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2463,doctor,Suurin _____ kontaminoitumisriski liittyy haavan sulkemisvaiheeseen leikkauksen lopussa[21].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2467,doctor,Suurin yksittäinen _____ liittyy haavan sulkemisvaiheeseen leikkauksen lopussa[21].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2468,doctor,Suurin yksittäinen _____ liittyy haavan sulkemisvaiheeseen leikkauksen lopussa[21].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2475,doctor,Suurin yksittäinen kontaminoitumisriski liittyy haavan _____ leikkauksen lopussa[21].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2476,doctor,Suurin yksittäinen kontaminoitumisriski liittyy haavan _____ leikkauksen lopussa[21].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2483,doctor,"Parhaan hoidon _____ riippuu monista tekijöistä kuten kasvaimen laadusta, sijainnista, potilaan iästä, muista sairauksista jne",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2484,doctor,"Parhaan hoidon _____ riippuu monista tekijöistä kuten kasvaimen laadusta, sijainnista, potilaan iästä, muista sairauksista jne",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2488,doctor,"Parhaan hoidon valinta riippuu monista _____tä kuten kasvaimen laadusta, sijainnista, potilaan iästä, muista sairauksista jne",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2489,doctor,"Parhaan hoidon valinta riippuu monista _____tä kuten kasvaimen laadusta, sijainnista, potilaan iästä, muista sairauksista jne",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2493,doctor,Leikkauksen aiheet vaihtelevat välittömistä henkeäpelastavista toimenpiteistä täysin kiireettömiin elämän_____n mahdollista parantamista tavoitteleviin leikkauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2494,doctor,Leikkauksen aiheet vaihtelevat välittömistä henkeäpelastavista toimenpiteistä täysin kiireettömiin elämän_____n mahdollista parantamista tavoitteleviin leikkauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2501,doctor,Suurin osa _____tä maksaa Mikan tavoin lihavuuslääkkeet kokonaan omasta pussistaan,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2502,doctor,Suurin osa _____tä maksaa Mikan tavoin lihavuuslääkkeet kokonaan omasta pussistaan,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2506,doctor,Suurin osa käyttäjistä _____ Mikan tavoin lihavuuslääkkeet kokonaan omasta pussistaan,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2507,doctor,Suurin osa käyttäjistä _____ Mikan tavoin lihavuuslääkkeet kokonaan omasta pussistaan,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2511,doctor,Suurin osa käyttäjistä maksaa Mikan tavoin lihavuuslääkkeet kokonaan omasta _____an,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2512,doctor,Suurin osa käyttäjistä maksaa Mikan tavoin lihavuuslääkkeet kokonaan omasta _____an,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2516,doctor,"Potilaan suku_____ kuitenkin paljastaa usein selkeän periytyvyyden kaavan, jonka perusteella jotakin MODY-oireyhtymää voidaan epäillä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2517,doctor,"Potilaan suku_____ kuitenkin paljastaa usein selkeän periytyvyyden kaavan, jonka perusteella jotakin MODY-oireyhtymää voidaan epäillä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2521,doctor,Lääketieteen historia on pitkä ja siksi osin myös _____,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2522,doctor,Lääketieteen historia on pitkä ja siksi osin myös _____,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2526,doctor,Tulehdus voi johtua lisäksi _____ tai elimistölle vahingollisista aineista,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2527,doctor,Tulehdus voi johtua lisäksi _____ tai elimistölle vahingollisista aineista,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2531,doctor,Tulehdus voi johtua lisäksi allergeeneista tai elimistölle _____ aineista,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2532,doctor,Tulehdus voi johtua lisäksi allergeeneista tai elimistölle _____ aineista,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2536,doctor,Tulehdus voi johtua lisäksi allergeeneista tai elimistölle vahingollisista _____,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2537,doctor,Tulehdus voi johtua lisäksi allergeeneista tai elimistölle vahingollisista _____,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2544,doctor,"Lääketieteellistä tutkimusta tarvitaan muun muassa sen vuoksi, etteivät hoitoja antavat _____ kykene itse arvioimaan hoitojen tehoa esimerkiksi valikoitumisharhan vuoksi (engl",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2545,doctor,"Lääketieteellistä tutkimusta tarvitaan muun muassa sen vuoksi, etteivät hoitoja antavat _____ kykene itse arvioimaan hoitojen tehoa esimerkiksi valikoitumisharhan vuoksi (engl",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2549,doctor,"Lääketieteellistä tutkimusta tarvitaan muun muassa sen vuoksi, etteivät hoitoja antavat tahot _____ itse arvioimaan hoitojen tehoa esimerkiksi valikoitumisharhan vuoksi (engl",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2550,doctor,"Lääketieteellistä tutkimusta tarvitaan muun muassa sen vuoksi, etteivät hoitoja antavat tahot _____ itse arvioimaan hoitojen tehoa esimerkiksi valikoitumisharhan vuoksi (engl",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2554,doctor,"Lääketieteellistä tutkimusta tarvitaan muun muassa sen vuoksi, etteivät hoitoja antavat tahot kykene itse arvioimaan hoitojen tehoa esimerkiksi _____ vuoksi (engl",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2555,doctor,"Lääketieteellistä tutkimusta tarvitaan muun muassa sen vuoksi, etteivät hoitoja antavat tahot kykene itse arvioimaan hoitojen tehoa esimerkiksi _____ vuoksi (engl",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2559,doctor,Sanaa ”mellitus” käytti ensi kerran vuonna 1798 sanan ”diabetes” jälkiliitteenä _____antilainen kirurgi John Rollo.[23],digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2560,doctor,Sanaa ”mellitus” käytti ensi kerran vuonna 1798 sanan ”diabetes” jälkiliitteenä _____antilainen kirurgi John Rollo.[23],digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2564,doctor,"Siksi sitä sanotaan joskus virheellisesti _____- tai nuoruusiän diabetekseksi, vaikka se voi alkaa missä iässä tahansa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2565,doctor,"Siksi sitä sanotaan joskus virheellisesti _____- tai nuoruusiän diabetekseksi, vaikka se voi alkaa missä iässä tahansa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2569,doctor,"Siksi sitä sanotaan joskus virheellisesti lapsuus- tai _____ diabetekseksi, vaikka se voi alkaa missä iässä tahansa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2570,doctor,"Siksi sitä sanotaan joskus virheellisesti lapsuus- tai _____ diabetekseksi, vaikka se voi alkaa missä iässä tahansa",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2574,doctor,"Syöpä ei kuitenkaan ole se ainoa asia _____ elämässä, hän muistuttaa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2575,doctor,"Syöpä ei kuitenkaan ole se ainoa asia _____ elämässä, hän muistuttaa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2579,doctor,Lääkärit pyrkivät _____in ja ruokavaliolla palauttamaan näiden tasapainon,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2580,doctor,Lääkärit pyrkivät _____in ja ruokavaliolla palauttamaan näiden tasapainon,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2590,doctor,Lääkärit pyrkivät rohdoin ja ruokavaliolla palauttamaan näiden _____n,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2591,doctor,Lääkärit pyrkivät rohdoin ja ruokavaliolla palauttamaan näiden _____n,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2595,doctor,Korkea _____ vaurioittaa vuosien saatossa monia elimiä lisäten kuolleisuutta moniin sairauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2596,doctor,Korkea _____ vaurioittaa vuosien saatossa monia elimiä lisäten kuolleisuutta moniin sairauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2600,doctor,Korkea verensokeripitoisuus _____ vuosien saatossa monia elimiä lisäten kuolleisuutta moniin sairauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2601,doctor,Korkea verensokeripitoisuus _____ vuosien saatossa monia elimiä lisäten kuolleisuutta moniin sairauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2608,doctor,"Patogeenit eli taudinaiheuttajat tunkeutuvat elimistöön usein hengitysteiden, suoliston, suku_____ten tai avointen haavojen kautta",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2609,doctor,"Patogeenit eli taudinaiheuttajat tunkeutuvat elimistöön usein hengitysteiden, suoliston, suku_____ten tai avointen haavojen kautta",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2613,doctor,Korkea verensokeripitoisuus vaurioittaa vuosien saatossa monia elimiä lisäten _____ moniin sairauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2614,doctor,Korkea verensokeripitoisuus vaurioittaa vuosien saatossa monia elimiä lisäten _____ moniin sairauksiin,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2618,doctor,"Vaikea _____ NAION hyvin harvinainen haittavaikutus, jota voi esiintyä yhdellä ihmisellä kymmenestä tuhannesta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2619,doctor,"Vaikea _____ NAION hyvin harvinainen haittavaikutus, jota voi esiintyä yhdellä ihmisellä kymmenestä tuhannesta.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2623,doctor,"Myös maineikas lääkäri Hippokrates kannatti humoraalioppia, jota pidettiin lääketieteellisenä totuutena kahden_____n vuoden ajan[5].",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2624,doctor,"Myös maineikas lääkäri Hippokrates kannatti humoraalioppia, jota pidettiin lääketieteellisenä totuutena kahden_____n vuoden ajan[5].",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2631,doctor,"Terveysuhista vastaavan _____n rokoteosaston varajohtaja kertoo, että meningokokin aiheuttamat aivokalvontulehdukset ovat hyvin harvinaisia Britanniassa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2632,doctor,"Terveysuhista vastaavan _____n rokoteosaston varajohtaja kertoo, että meningokokin aiheuttamat aivokalvontulehdukset ovat hyvin harvinaisia Britanniassa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2636,doctor,"Terveysuhista vastaavan viraston _____n varajohtaja kertoo, että meningokokin aiheuttamat aivokalvontulehdukset ovat hyvin harvinaisia Britanniassa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2637,doctor,"Terveysuhista vastaavan viraston _____n varajohtaja kertoo, että meningokokin aiheuttamat aivokalvontulehdukset ovat hyvin harvinaisia Britanniassa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2641,doctor,"Terveysuhista vastaavan viraston rokoteosaston _____ kertoo, että meningokokin aiheuttamat aivokalvontulehdukset ovat hyvin harvinaisia Britanniassa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2642,doctor,"Terveysuhista vastaavan viraston rokoteosaston _____ kertoo, että meningokokin aiheuttamat aivokalvontulehdukset ovat hyvin harvinaisia Britanniassa.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2646,doctor,Lisäksi _____ voi johtua viruksesta.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2647,doctor,Lisäksi _____ voi johtua viruksesta.,multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2651,doctor,"Korkea veren glukoosipitoisuus eli hyperglykemia on kuitenkin niille kaikille yhteinen oire ja se aiheuttaa muun muassa runsasjanois_____ (polydipsiaa), runsasta virtsaamistarvetta (polyuriaa), kehonpainon laskua ja väsymystä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2652,doctor,"Korkea veren glukoosipitoisuus eli hyperglykemia on kuitenkin niille kaikille yhteinen oire ja se aiheuttaa muun muassa runsasjanois_____ (polydipsiaa), runsasta virtsaamistarvetta (polyuriaa), kehonpainon laskua ja väsymystä",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2659,doctor,"Uutta tutkimuksessa onkin se, että siinä on tarkasteltu nimenomaan _____ yhteyttä mielenterveysongelmiin, ei diagnosoidun adhd:n yhteyttä niihin.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2660,doctor,"Uutta tutkimuksessa onkin se, että siinä on tarkasteltu nimenomaan _____ yhteyttä mielenterveysongelmiin, ei diagnosoidun adhd:n yhteyttä niihin.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2664,doctor,"Uutta tutkimuksessa onkin se, että siinä on tarkasteltu nimenomaan adhd-oireiden yhteyttä mielenterveysongelmiin, ei _____ adhd:n yhteyttä niihin.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2665,doctor,"Uutta tutkimuksessa onkin se, että siinä on tarkasteltu nimenomaan adhd-oireiden yhteyttä mielenterveysongelmiin, ei _____ adhd:n yhteyttä niihin.",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2672,doctor,Tämä johtaa vyöruusuksi _____ sairauden puhkeamiseen.[19] Myös lääkehoidot saattavat johtaa vyöruusun aiheuttavaan immuniteetin heikkenemiseen[20].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2673,doctor,Tämä johtaa vyöruusuksi _____ sairauden puhkeamiseen.[19] Myös lääkehoidot saattavat johtaa vyöruusun aiheuttavaan immuniteetin heikkenemiseen[20].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2677,doctor,Tämä johtaa _____ksi kutsutun sairauden puhkeamiseen.[19] Myös lääkehoidot saattavat johtaa _____n aiheuttavaan immuniteetin heikkenemiseen[20].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2678,doctor,Tämä johtaa _____ksi kutsutun sairauden puhkeamiseen.[19] Myös lääkehoidot saattavat johtaa _____n aiheuttavaan immuniteetin heikkenemiseen[20].,digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2685,doctor,"Lisäksi arviolta 100 000 suomalaista sairasti _____ tyypin 2 diabetesta.[20] Raskausdiabetes taas todettiin 2017 Suomessa 15,6 prosentilla kaikista synnyttäjistä.[21]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2686,doctor,"Lisäksi arviolta 100 000 suomalaista sairasti _____ tyypin 2 diabetesta.[20] Raskausdiabetes taas todettiin 2017 Suomessa 15,6 prosentilla kaikista synnyttäjistä.[21]",digit_in_token|citation_artifact|multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
doctor_2690,doctor,"Latinaa ja _____tä hankkivien lääkärien ja usein killoissa ja oppisopimuksilla harjoittelevien, joskus lukutaidottomienkin kirurgien välillä oli suuri ero",multiword_vocab_token,legacy,/home/vitus/floently-finnish/apps/backend/practice/data/cards/doctor_cards.json
